# x1,x2,beamstop
1.083421227621483496e+01,1.195139933156347922e+01,-2.570970294376584420e-03
1.108789441853468105e+01,1.195139933156347922e+01,-8.073185260096815696e-03
1.131180457349180557e+01,1.195139933156347922e+01,-4.496665981909009346e-03
1.163867618474500176e+01,1.195139933156347922e+01,-1.095423940569162369e-02
1.180490311418685678e+01,1.195139933156347922e+01,-4.410126712173223495e-03
1.205982575598014250e+01,1.195139933156347922e+01,-1.109964214265346527e-02
1.233087489092824285e+01,1.195139933156347922e+01,-1.979219571996981841e-03
1.285932766661652238e+01,1.195139933156347922e+01,-8.241840017338963875e-03
1.308199732210019306e+01,1.195139933156347922e+01,-1.109214111541745318e-02
1.333195796599970606e+01,1.195139933156347922e+01,-8.265449044608796925e-04
1.360176660147435257e+01,1.195139933156347922e+01,-2.851729126026603112e-03
1.384118299984956479e+01,1.195139933156347922e+01,-6.576402423282834420e-03
1.413952312321347904e+01,1.195139933156347922e+01,-1.775077544152736664e-03
1.433552204001806274e+01,1.195139933156347922e+01,-1.865325806041595591e-02
1.458486243418083461e+01,1.195139933156347922e+01,-3.850165133674199325e-03
1.485653181886566188e+01,1.195139933156347922e+01,-5.482222574453299302e-03
1.510339121408154028e+01,1.195139933156347922e+01,-6.120725690076378456e-03
1.537630109823980717e+01,1.195139933156347922e+01,-1.556586086129152502e-01
1.561075549872123247e+01,1.195139933156347922e+01,-3.015216556377708912e-01
1.586071614262073126e+01,1.195139933156347922e+01,-4.605643140772974764e-01
1.613176527756883161e+01,1.195139933156347922e+01,-7.083366159349679947e-01
1.637242217541748346e+01,1.195139933156347922e+01,-1.070926602308948095e+00
1.666021805325711114e+01,1.195139933156347922e+01,-1.648018936005731794e+00
1.686800171505943524e+01,1.195139933156347922e+01,-2.436344461360326008e+00
1.712416485632616059e+01,1.195139933156347922e+01,-3.477460797876119614e+00
1.736048000601775243e+01,1.195139933156347922e+01,-4.663049701290825411e+00
1.763152914096585278e+01,1.195139933156347922e+01,-6.044844623344641121e+00
1.790754027380774005e+01,1.195139933156347922e+01,-7.503413890178004308e+00
1.813889342560554496e+01,1.195139933156347922e+01,-9.260926515950512083e+00
1.839381606739883068e+01,1.195139933156347922e+01,-1.102942143722126644e+01
1.864625771024522294e+01,1.195139933156347922e+01,-1.218148638339092571e+01
1.890056010230179595e+01,1.195139933156347922e+01,-1.199628899727637332e+01
1.916850798856627591e+01,1.195139933156347922e+01,-9.891444471819946571e+00
1.939924089062735391e+01,1.195139933156347922e+01,-6.220705911982804537e+00
1.965540403189409346e+01,1.195139933156347922e+01,-2.750557529119154410e+00
1.988985843237550455e+01,1.195139933156347922e+01,-7.480797474272549152e-01
2.016400881600722528e+01,1.195139933156347922e+01,-2.169809847449266638e-01
2.043443770121859870e+01,1.195139933156347922e+01,-1.452229412583005974e-01
2.066641110275313054e+01,1.195139933156347922e+01,-1.475692959502339363e-01
2.092381474349330972e+01,1.195139933156347922e+01,-1.927951040367281710e-01
2.116012989318490156e+01,1.195139933156347922e+01,-2.839997449579334532e-01
2.142931827892282115e+01,1.195139933156347922e+01,-4.360122101691865648e-01
2.169478516624040765e+01,1.195139933156347922e+01,-6.614922933901357105e-01
2.192861931698510602e+01,1.195139933156347922e+01,-9.649089265925192560e-01
2.218602295772529942e+01,1.195139933156347922e+01,-1.186821105269094678e+00
2.242047735820671051e+01,1.195139933156347922e+01,-1.114147443634767587e+00
2.269524799157514394e+01,1.195139933156347922e+01,-8.701030203762150084e-01
2.296257562810291120e+01,1.195139933156347922e+01,-6.116924147742497375e-01
2.319827052805777612e+01,1.195139933156347922e+01,-4.332876841848098959e-01
2.345443366932451568e+01,1.195139933156347922e+01,-3.210481062221026693e-01
2.368392607191213983e+01,1.195139933156347922e+01,-2.591382091244054386e-01
2.395683595607040672e+01,1.195139933156347922e+01,-1.849692625304055760e-01
2.422354334286144706e+01,1.195139933156347922e+01,-6.447012613837954653e-02
2.445675724386941852e+01,1.195139933156347922e+01,6.660780248546327442e-04
2.471416088460959770e+01,1.195139933156347922e+01,-6.606763539214188796e-03
2.494799503535429608e+01,1.195139933156347922e+01,-6.152297525355843177e-03
2.522524666766962298e+01,1.195139933156347922e+01,-9.615707676857709885e-03
2.549319455393410294e+01,1.195139933156347922e+01,-8.737486011038964051e-03
2.573012995336242170e+01,1.195139933156347922e+01,-1.821073237806558609e-03
2.598629309462916126e+01,1.195139933156347922e+01,-1.234764155621403958e-02
2.620958299984955886e+01,1.195139933156347922e+01,-5.092840486516925225e-03
2.647194863848352497e+01,1.195139933156347922e+01,-1.201367316146617625e-02
2.670950428764857065e+01,1.195139933156347922e+01,-5.601784990479918847e-03
2.690054120655935321e+01,1.195139933156347922e+01,-9.180997343112284881e-03
2.708909712652324231e+01,1.195139933156347922e+01,-1.443549990653991699e-04
2.726524805175267829e+01,1.195139933156347922e+01,-1.824970822781324387e-02
2.740790549119904540e+01,1.195139933156347922e+01,-3.453805887451144585e-03
2.758219566721830063e+01,1.195139933156347922e+01,-4.589445112893608680e-03
2.770686586429968656e+01,1.195139933156347922e+01,-3.523495979607105255e-03
2.781416906875281825e+01,1.195139933156347922e+01,-5.794126385202380547e-03
2.791775077478561684e+01,1.195139933156347922e+01,-8.491787593811750412e-03
2.800272498871672155e+01,1.195139933156347922e+01,-1.367389146859410154e-02
2.807901570633369204e+01,1.195139933156347922e+01,-1.326969359070062637e-02
2.815530642395066252e+01,1.195139933156347922e+01,-1.589507640649134856e-03
2.817019241763202331e+01,1.195139933156347922e+01,-1.363154345502493037e-02
2.816150892131788908e+01,1.195139933156347922e+01,3.983712910363701454e-03
2.816336967052805562e+01,1.195139933156347922e+01,-8.599995635449886322e-03
2.817329366631562948e+01,1.195139933156347922e+01,-7.366905144106095094e-03
2.910056702271701567e+01,1.381397885654688906e+01,-1.047594317545419429e-02
2.909622527455995566e+01,1.381397885654688906e+01,-8.433090988546609879e-03
2.907823803219497449e+01,1.381336837489333647e+01,-9.838212281465530396e-03
2.903916229878140598e+01,1.381336837489333647e+01,-1.199037845556971682e-02
2.898892207010682398e+01,1.381397885654688906e+01,-1.540857677658769020e-03
2.892689709643448737e+01,1.381397885654688906e+01,-2.133741509169340134e-03
2.883944188355648919e+01,1.381397885654688906e+01,-1.767358044162392616e-02
2.870236669174063593e+01,1.381397885654688906e+01,-3.374709437290457359e-03
2.859506348728750424e+01,1.381397885654688906e+01,-8.114361359427002540e-03
2.847659578757334486e+01,1.381397885654688906e+01,-3.618110592167322892e-03
2.831595110576199659e+01,1.381397885654688906e+01,-1.171084974582070615e-02
2.815964817210772253e+01,1.381397885654688906e+01,-1.429150579497218132e-02
2.799776299082293463e+01,1.381397885654688906e+01,-1.385772678380137179e-02
2.778315658191665705e+01,1.381397885654688906e+01,2.238499776771041283e-03
2.757537292011434715e+01,1.381397885654688906e+01,-1.075584441423416138e-02
2.732417177674139452e+01,1.381397885654688906e+01,-1.060213350380423414e-02
2.709095787573342307e+01,1.381397885654688906e+01,2.561905421316623688e-03
2.688007296524747858e+01,1.381397885654688906e+01,-6.953793733069923988e-03
2.658607459004062434e+01,1.381397885654688906e+01,-1.550011026362541067e-02
2.635037969008575942e+01,1.381397885654688906e+01,-6.706698331981897354e-03
2.606940655935008522e+01,1.381397885654688906e+01,1.343766537805768380e-03
2.583371165939522029e+01,1.381397885654688906e+01,-1.210155120740297185e-02
2.562096599969910926e+01,1.381397885654688906e+01,-7.511085520187643638e-03
2.532510687528208848e+01,1.381397885654688906e+01,-1.640554595117693637e-02
2.508258922822325587e+01,1.381397885654688906e+01,-3.275005146861076355e-02
2.480347684669776243e+01,1.381397885654688906e+01,-1.343521250722301552e-01
2.456468069805927712e+01,1.381397885654688906e+01,-1.874051716489100183e-01
2.434449204152249990e+01,1.381397885654688906e+01,-2.600142693457507814e-01
2.405855691289303877e+01,1.381397885654688906e+01,-3.372319974005222321e-01
2.382100126372800730e+01,1.381397885654688906e+01,-4.609953146427869797e-01
2.354002813299233310e+01,1.381397885654688906e+01,-7.004624155039584910e-01
2.330495348277418088e+01,1.381397885654688906e+01,-1.079711558607716615e+00
2.307794207913345019e+01,1.381397885654688906e+01,-1.632384090529134246e+00
2.279324744997744290e+01,1.381397885654688906e+01,-2.143421000801026821e+00
2.255010955318188337e+01,1.381397885654688906e+01,-2.386492188088595867e+00
2.227285792086655647e+01,1.381397885654688906e+01,-2.176939176085094019e+00
2.203530227170152500e+01,1.381397885654688906e+01,-1.835229635859529917e+00
2.180953136753423394e+01,1.381397885654688906e+01,-1.544342325845112773e+00
2.152979873627199936e+01,1.381397885654688906e+01,-1.512901826451222842e+00
2.129286333684369481e+01,1.381397885654688906e+01,-1.736304691682259982e+00
2.101251045584474753e+01,1.381397885654688906e+01,-2.690492648010453181e+00
2.077557505641642877e+01,1.381397885654688906e+01,-5.140569643117487431e+00
2.053615865804123075e+01,1.381397885654688906e+01,-9.155796068565299706e+00
2.026386902361967657e+01,1.381397885654688906e+01,-1.379776606724287191e+01
2.001887037761396471e+01,1.381397885654688906e+01,-1.700791118200868368e+01
1.974037824582518397e+01,1.381397885654688906e+01,-1.545743569343661150e+01
1.950220234692342558e+01,1.381397885654688906e+01,-1.200761242847268662e+01
1.926712769670528758e+01,1.381397885654688906e+01,-8.798600488808006048e+00
1.900042030991424724e+01,1.381397885654688906e+01,-6.234081593963008316e+00
1.876286466074921577e+01,1.381397885654688906e+01,-4.719926797163982890e+00
1.847568903264631501e+01,1.381397885654688906e+01,-3.950838026745865150e+00
1.824619663005867665e+01,1.381397885654688906e+01,-3.526520309969782829e+00
1.799685623589589056e+01,1.381397885654688906e+01,-3.138969652354717255e+00
1.773573109673537829e+01,1.381397885654688906e+01,-2.689626149367541075e+00
1.748825145178275875e+01,1.381397885654688906e+01,-2.084704861044883728e+00
1.720293657289002454e+01,1.381397885654688906e+01,-1.437366272633274766e+00
1.697158342109221962e+01,1.381397885654688906e+01,-9.552180805864429747e-01
1.672286327666617467e+01,1.381397885654688906e+01,-6.414933362975716591e-01
1.646856088460960166e+01,1.381397885654688906e+01,-4.288914147764444351e-01
1.623100523544457019e+01,1.381397885654688906e+01,-3.078384441323578358e-01
1.593886760944786829e+01,1.381397885654688906e+01,-1.026870100758969784e-01
1.571743845343763724e+01,1.381397885654688906e+01,3.042669656372343212e-04
1.545631331427712496e+01,1.381397885654688906e+01,-1.193336211144924164e-02
1.520821341958779271e+01,1.381397885654688906e+01,-1.209729816764593124e-02
1.496011352489846047e+01,1.381397885654688906e+01,-6.181471205005673042e-03
1.466797589890175857e+01,1.381397885654688906e+01,-5.496138085920865279e-03
1.444282524447119442e+01,1.381397885654688906e+01,-4.878698382526636124e-03
1.418480135399428832e+01,1.381397885654688906e+01,-7.346163814266892800e-03
1.393856220851512262e+01,1.381397885654688906e+01,-1.594102165351385381e-02
1.369852556040319769e+01,1.381397885654688906e+01,-1.736218109726905823e-03
1.340886893335338925e+01,1.381397885654688906e+01,-1.582278249164792427e-03
1.318557902813299165e+01,1.381397885654688906e+01,-8.018710650503635406e-03
1.292135264028885899e+01,1.381397885654688906e+01,-1.597140993302104128e-02
1.267759449375658676e+01,1.381397885654688906e+01,-7.729946325222281089e-03
1.243011484880397433e+01,1.381397885654688906e+01,-1.965051827331421030e-02
1.214293922070107357e+01,1.381397885654688906e+01,-1.142895004401567327e-02
1.193949730705581658e+01,1.381397885654688906e+01,-4.955039670070382485e-03
1.171620740183541898e+01,1.381397885654688906e+01,5.416416873527118980e-04
1.153881597713254337e+01,1.381397885654688906e+01,-7.378507871180772781e-03
1.133599431322401330e+01,1.381397885654688906e+01,-3.365182783454656601e-03
1.118155212877990579e+01,1.381397885654688906e+01,-8.762383367866277695e-03
1.103207194222957810e+01,1.381397885654688906e+01,-9.041248510280874839e-03
1.085406026778998267e+01,1.381397885654688906e+01,-1.530310449500138503e-03
1.076288355649165140e+01,1.381397885654688906e+01,-8.135385966550057191e-03
1.065496010230179280e+01,1.381397885654688906e+01,3.107780745873478523e-03
1.056316314126674172e+01,1.381397885654688906e+01,-5.197039960572746864e-03
1.048066992628253757e+01,1.381397885654688906e+01,-2.041641467561694512e-03
1.042422720024071481e+01,1.381397885654688906e+01,-9.555420062193897834e-03
1.038080971867007918e+01,1.381397885654688906e+01,1.075821152577427497e-03
1.037212622235595205e+01,1.381397885654688906e+01,-1.718604083483454836e-02
1.037832871972318571e+01,1.381397885654688906e+01,-9.409431368112564087e-03
1.037832871972318571e+01,1.381397885654688906e+01,-1.042561295131916310e-02
1.037956921919663245e+01,1.381397885654688906e+01,-8.903323517491790184e-03
1.127831108770874380e+01,1.567289549160899043e+01,-1.068020161862137662e-02
1.128699458402287092e+01,1.567289549160899043e+01,-1.224249911805030955e-02
1.131242482322852538e+01,1.567289549160899043e+01,-2.688809763640165329e-03
1.135274105611554063e+01,1.567289549160899043e+01,-8.188056138654919991e-03
1.141166478110426397e+01,1.567289549160899043e+01,-6.575618560116236466e-03
1.149477824582518792e+01,1.567289549160899043e+01,-1.460664207115769386e-02
1.164860018053257562e+01,1.567289549160899043e+01,-1.013500150293111801e-03
1.166596717316082987e+01,1.567289549160899043e+01,-2.301719505339860916e-02
1.179435886866255601e+01,1.567289549160899043e+01,-1.117542851716279984e-02
1.193639605837220330e+01,1.567289549160899043e+01,-1.536126558979389323e-02
1.207843324808184349e+01,1.567289549160899043e+01,-3.791914787143468857e-03
1.222667293515872444e+01,1.567289549160899043e+01,-1.116903343548414362e-02
1.244810209116894839e+01,1.567289549160899043e+01,-1.177797870089647425e-02
1.264037950955318479e+01,1.567289549160899043e+01,-1.087123916173937666e-02
1.291515014292161823e+01,1.567289549160899043e+01,-1.160424823562378194e-02
1.309378206709794767e+01,1.567289549160899043e+01,-1.207034414013263834e-02
1.333505921468331223e+01,1.567289549160899043e+01,-2.540916126842374112e-02
1.360734884910486642e+01,1.567289549160899043e+01,-4.369443437705067268e-03
1.384552474800662480e+01,1.567289549160899043e+01,-4.537919691453007331e-03
1.416929511057620061e+01,1.567289549160899043e+01,-1.162911454836601521e-02
1.434606628554234931e+01,1.567289549160899043e+01,-6.669538561254739761e-03
1.459726742891530193e+01,1.567289549160899043e+01,-7.748312782496213913e-03
1.486769631412667536e+01,1.567289549160899043e+01,-7.599332214643927941e-03
1.511145446065894760e+01,1.567289549160899043e+01,-3.254246742775412926e-03
1.537878209718670064e+01,1.567289549160899043e+01,-4.168564919382333755e-03
1.561385674740485285e+01,1.567289549160899043e+01,-3.061482372382906547e-03
1.586319714156762473e+01,1.567289549160899043e+01,1.036872466331217879e-05
1.613548677598916470e+01,1.567289549160899043e+01,-7.309469704825932723e-03
1.637428292462765000e+01,1.567289549160899043e+01,-1.329572405666112900e-02
1.667324329772830538e+01,1.567289549160899043e+01,-4.944171911726358282e-02
1.687420421242666180e+01,1.567289549160899043e+01,-2.529337575348711287e-01
1.712602560553634135e+01,1.567289549160899043e+01,-4.077333530100690773e-01
1.740699873627200134e+01,1.567289549160899043e+01,-5.707075431322061743e-01
1.764207338649015355e+01,1.567289549160899043e+01,-8.268716900298989092e-01
1.791622377012186007e+01,1.567289549160899043e+01,-1.161651817771295336e+00
1.814571617270949844e+01,1.567289549160899043e+01,-1.468361192382872105e+00
1.839629706634572415e+01,1.567289549160899043e+01,-1.601478624312828725e+00
1.867230819918761142e+01,1.567289549160899043e+01,-1.526216786199560138e+00
1.890304110124868942e+01,1.567289549160899043e+01,-1.328260447674740607e+00
1.917098898751316938e+01,1.567289549160899043e+01,-1.144284906331449747e+00
1.940172188957424737e+01,1.567289549160899043e+01,-1.031028199940919876e+00
1.965912553031442656e+01,1.567289549160899043e+01,-1.102961467889448377e+00
1.989978242816307841e+01,1.567289549160899043e+01,-1.500429275135198859e+00
2.017021131337445183e+01,1.567289549160899043e+01,-2.834356937091797590e+00
2.044498194674289948e+01,1.567289549160899043e+01,-5.865419046798098890e+00
2.067757559801414402e+01,1.567289549160899043e+01,-9.220014516419421824e+00
2.093311848954415666e+01,1.567289549160899043e+01,-1.338247798072794836e+01
2.116633239055212812e+01,1.567289549160899043e+01,-1.608452329334492248e+01
2.143552077629006192e+01,1.567289549160899043e+01,-1.439611043703432003e+01
2.169912691439748187e+01,1.567289549160899043e+01,-1.135611628027011832e+01
2.192985981645855986e+01,1.567289549160899043e+01,-8.406713934770474239e+00
2.218664320746201213e+01,1.567289549160899043e+01,-6.595621436523895653e+00
2.242481910636377052e+01,1.567289549160899043e+01,-5.517912073992192745e+00
2.269896948999549124e+01,1.567289549160899043e+01,-4.889126362589498065e+00
2.297374012336392468e+01,1.567289549160899043e+01,-4.306792751109847828e+00
2.320571352489845651e+01,1.567289549160899043e+01,-3.456593460092941328e+00
2.346373741537536262e+01,1.567289549160899043e+01,-2.520868391729891300e+00
2.369633106664660716e+01,1.567289549160899043e+01,-1.618174766190350056e+00
2.396675995185798058e+01,1.567289549160899043e+01,-1.003856937556216744e+00
2.422726484128178015e+01,1.567289549160899043e+01,-6.164459240001940454e-01
2.446171924176320545e+01,1.567289549160899043e+01,-4.294096414620673929e-01
2.471726213329321808e+01,1.567289549160899043e+01,-3.139247690948343550e-01
2.494985578456446262e+01,1.567289549160899043e+01,-2.173451667961978639e-01
2.522586691740634990e+01,1.567289549160899043e+01,-1.510701724328100681e-01
2.549877680156461679e+01,1.567289549160899043e+01,-1.021794431532419001e-01
2.573447170151948171e+01,1.567289549160899043e+01,-6.018708227202296257e-02
2.599187534225967511e+01,1.567289549160899043e+01,-1.801595014209511625e-02
2.622322849405746581e+01,1.567289549160899043e+01,-1.308819046244025230e-02
2.649675862795245962e+01,1.567289549160899043e+01,-6.758918364843102822e-03
2.675850401684971303e+01,1.567289549160899043e+01,-1.047690554211611058e-02
2.699357866706785103e+01,1.567289549160899043e+01,1.188428141176700592e-02
2.724912155859786367e+01,1.567289549160899043e+01,-9.475058565536764732e-03
2.747799371144877512e+01,1.567289549160899043e+01,-7.050569790105765122e-03
2.775772634271099548e+01,1.567289549160899043e+01,-1.333597271392705785e-02
2.802319323002858198e+01,1.567289549160899043e+01,-1.297863976409407982e-03
2.825764763051000728e+01,1.567289549160899043e+01,-1.993093562002057340e-02
2.849148178125470565e+01,1.567289549160899043e+01,-2.089552581310272217e-02
2.867755670227170128e+01,1.567289549160899043e+01,-2.142173858979967704e-03
2.891139085301639966e+01,1.567289549160899043e+01,-1.355102673793795454e-02
2.907885828193170141e+01,1.567289549160899043e+01,-7.316256718088443023e-03
2.925376870768768356e+01,1.567289549160899043e+01,-4.355217485377815834e-03
2.942743863397021187e+01,1.567289549160899043e+01,-5.299217688540247551e-03
2.951675459605837659e+01,1.567289549160899043e+01,-1.645791732395762708e-02
2.964390579208665599e+01,1.567289549160899043e+01,-2.934830263257026672e-05
2.974438624943583420e+01,1.567289549160899043e+01,-1.884146283070209371e-02
2.982811996389348508e+01,1.567289549160899043e+01,4.445338466515513787e-03
2.989138543703927553e+01,1.567289549160899043e+01,-3.834057133644819260e-03
2.993480291860990405e+01,1.567289549160899043e+01,5.440243209409167946e-04
2.997822040018053258e+01,1.567289549160899043e+01,-7.666961755603551865e-03
2.999186589438845374e+01,1.567289549160899043e+01,-1.618165212372568718e-03
3.000613163833308761e+01,1.567289549160899043e+01,-1.707256305962800980e-02
3.000613163833308761e+01,1.567289549160899043e+01,-9.496641966203478447e-03
3.098054397472544963e+01,1.753547501659239316e+01,-1.149559005474087847e-02
3.098054397472544963e+01,1.753547501659239316e+01,-8.746089103320864311e-03
3.098054397472544963e+01,1.753547501659239316e+01,5.245208740234375000e-04
3.096255673236046846e+01,1.753547501659239316e+01,-5.191937088966369629e-03
3.092906324657739958e+01,1.753547501659239316e+01,-4.989502485841512680e-03
3.087324077027230373e+01,1.753547501659239316e+01,-8.343164032945660225e-03
3.080439304949601365e+01,1.753547501659239316e+01,-2.881977707147598267e-04
3.072562133293214970e+01,1.753547501659239316e+01,-3.488388999054459205e-03
3.068964684820220157e+01,1.753547501659239316e+01,-9.312682474652556053e-03
3.054140716112532061e+01,1.753547501659239316e+01,-1.485888690998193873e-02
3.039378772378516658e+01,1.753547501659239316e+01,-1.580187818035483360e-02
3.024926953512863292e+01,1.753547501659239316e+01,-8.082025063534947762e-03
3.010475134647209927e+01,1.753547501659239316e+01,-1.077469981585976733e-02
2.990254993230028902e+01,1.753547501659239316e+01,-7.561004410187033287e-03
2.972453825786068649e+01,1.753547501659239316e+01,-4.162460876007134658e-03
2.951241284790131658e+01,1.753547501659239316e+01,-1.293383538722991943e-02
2.930648993530915902e+01,1.753547501659239316e+01,-1.556040951982140541e-02
2.905776979088311407e+01,1.753547501659239316e+01,-4.017209478964778313e-03
2.882269514066496185e+01,1.753547501659239316e+01,-2.229096135124564171e-02
2.855598775387393573e+01,1.753547501659239316e+01,-7.277265346299355286e-03
2.830044486234392309e+01,1.753547501659239316e+01,-1.135823161651727808e-02
2.806847146080939126e+01,1.753547501659239316e+01,-7.303761473546055427e-03
2.779432107717767053e+01,1.753547501659239316e+01,-2.120416223381882403e-02
2.754684143222506520e+01,1.753547501659239316e+01,5.469812701142107159e-04
2.728447579359109909e+01,1.753547501659239316e+01,-5.095979819695894975e-03
2.702583165337746607e+01,1.753547501659239316e+01,-2.713704016059637070e-02
2.681122524447118849e+01,1.753547501659239316e+01,-1.164358497286799299e-02
2.652839136452534774e+01,1.753547501659239316e+01,-3.379536792635917664e-02
2.629145596509704319e+01,1.753547501659239316e+01,-4.757666029036045074e-02
2.602164732962238247e+01,1.753547501659239316e+01,-8.398472952345970022e-02
2.577230693545961060e+01,1.753547501659239316e+01,-1.197555994925403322e-01
2.553847278471491222e+01,1.753547501659239316e+01,-2.097900840453803539e-01
2.526556290055664533e+01,1.753547501659239316e+01,-2.805927845959865774e-01
2.501994400481420655e+01,1.753547501659239316e+01,-4.104765093264473030e-01
2.474827462012937929e+01,1.753547501659239316e+01,-6.116939786200725759e-01
2.449707347675644087e+01,1.753547501659239316e+01,-9.918613941408693790e-01
2.429425181284790369e+01,1.753547501659239316e+01,-1.602914079558104277e+00
2.399839268843086870e+01,1.753547501659239316e+01,-2.528732821034887834e+00
2.375897629005567069e+01,1.753547501659239316e+01,-3.669590991921722889e+00
2.348978790431773689e+01,1.753547501659239316e+01,-5.002930341288447380e+00
2.323920701068151118e+01,1.753547501659239316e+01,-6.455368936682740255e+00
2.303142334887920128e+01,1.753547501659239316e+01,-7.899632898624986410e+00
2.273680472393562013e+01,1.753547501659239316e+01,-9.352255798876285553e+00
2.249180607792989406e+01,1.753547501659239316e+01,-1.046907598696028074e+01
2.222137719271852063e+01,1.753547501659239316e+01,-1.058038152211035055e+01
2.196831530013540146e+01,1.753547501659239316e+01,-8.785213887070616678e+00
2.179774662253647932e+01,1.753547501659239316e+01,-5.885685448690008315e+00
2.147025476154657042e+01,1.753547501659239316e+01,-3.285640998122592027e+00
2.122959786369791857e+01,1.753547501659239316e+01,-1.127274058914432553e+00
2.095296648111930438e+01,1.753547501659239316e+01,-3.249352797865867615e-01
2.070858808485030522e+01,1.753547501659239316e+01,-1.438869046978652477e-01
2.051631066646608303e+01,1.753547501659239316e+01,-1.567903207615017891e-01
2.020432504889424763e+01,1.753547501659239316e+01,-1.906875171698629856e-01
1.996118715209868810e+01,1.753547501659239316e+01,-2.529053521963464668e-01
1.969385951557093506e+01,1.753547501659239316e+01,-3.619762253947556019e-01
1.943955712351437626e+01,1.753547501659239316e+01,-4.922695225104689598e-01
1.925596320144425988e+01,1.753547501659239316e+01,-6.280114563802885463e-01
1.894087633518880409e+01,1.753547501659239316e+01,-7.768824541320407118e-01
1.870145993681360608e+01,1.753547501659239316e+01,-8.112256609213841507e-01
1.842234755528809842e+01,1.753547501659239316e+01,-7.051194435916841030e-01
1.818045015796600694e+01,1.753547501659239316e+01,-5.543746791469561508e-01
1.799251448773883055e+01,1.753547501659239316e+01,-4.086328359941648891e-01
1.767370612306304167e+01,1.753547501659239316e+01,-2.977015683427453041e-01
1.742808722732060289e+01,1.753547501659239316e+01,-9.941585206737157954e-02
1.715579759289904871e+01,1.753547501659239316e+01,-1.042164318884486462e-02
1.690955844741989722e+01,1.753547501659239316e+01,-1.814618008211255074e-02
1.673278727245374853e+01,1.753547501659239316e+01,-5.371546527991322151e-03
1.641087765909432505e+01,1.753547501659239316e+01,-8.687757266064854988e-03
1.617270176019256667e+01,1.753547501659239316e+01,-1.037241891026496887e-02
1.589234887919361938e+01,1.753547501659239316e+01,-1.084873219951987267e-02
1.565355273055513408e+01,1.753547501659239316e+01,1.013031772648331774e-02
1.545445256506694420e+01,1.753547501659239316e+01,-1.333249577631590022e-02
1.514122644802166917e+01,1.753547501659239316e+01,-1.101462403312325478e-02
1.489684805175267002e+01,1.753547501659239316e+01,-4.796586775531741509e-03
1.462207741838423658e+01,1.753547501659239316e+01,-5.843971545493875652e-04
1.437707877237852472e+01,1.753547501659239316e+01,-1.458633535852071894e-02
1.419100385136151488e+01,1.753547501659239316e+01,-7.242860738188028336e-03
1.389638522641793372e+01,1.753547501659239316e+01,5.685957148671150208e-04
1.368550031593200345e+01,1.753547501659239316e+01,-9.065816023697825798e-03
1.344608391755679122e+01,1.753547501659239316e+01,-2.865373001743609649e-03
1.328047723785167022e+01,1.753547501659239316e+01,-2.105645835399627686e-02
1.309998456446517423e+01,1.753547501659239316e+01,-1.402614482988839839e-02
1.293623863397021978e+01,1.753547501659239316e+01,-1.185298897325992584e-02
1.282025193320295386e+01,1.753547501659239316e+01,5.316757597029209137e-03
1.267139199638934599e+01,1.753547501659239316e+01,-1.641123089939355850e-02
1.256408879193621431e+01,1.753547501659239316e+01,6.309120605390017289e-03
1.246670958327065648e+01,1.753547501659239316e+01,-1.156811291973536271e-03
1.239414036407401909e+01,1.753547501659239316e+01,-1.066517628108498705e-02
1.233149514066496266e+01,1.753547501659239316e+01,-1.491580236082201694e-02
1.225024242515420525e+01,1.753547501659239316e+01,-1.075676797578806188e-02
1.220372369489995634e+01,1.753547501659239316e+01,-8.474647377927357894e-03
1.220186294568978980e+01,1.753547501659239316e+01,-1.870677418385868762e-02
1.219752119753272268e+01,1.753547501659239316e+01,-6.030379639317962059e-03
1.219752119753272268e+01,1.753547501659239316e+01,-1.685824633265498029e-02
1.316262978787423776e+01,1.939866502322934849e+01,-1.128240255638957024e-02
1.316200953813751084e+01,1.939866502322934849e+01,1.739120731750753990e-03
1.316262978787423776e+01,1.939866502322934849e+01,-1.819020059580567228e-02
1.318433852865955203e+01,1.939866502322934849e+01,5.499510249743488899e-03
1.321287001654881976e+01,1.939866502322934849e+01,-1.148933467144730436e-02
1.326062924627652251e+01,1.939866502322934849e+01,1.937422590950754753e-03
1.332017322100196566e+01,1.939866502322934849e+01,-9.001170595487328896e-03
1.339398293967202846e+01,1.939866502322934849e+01,-6.045661090562370887e-03
1.347647615465623971e+01,1.939866502322934849e+01,-7.931942430635663399e-03
1.362905758989018068e+01,1.939866502322934849e+01,-3.126120039571578246e-03
1.375744928539191392e+01,1.939866502322934849e+01,-1.155095718180065845e-02
1.389018272905070717e+01,1.939927550488290109e+01,-9.735572772722189683e-03
1.405578940875582816e+01,1.939927550488290109e+01,2.354026461640623680e-03
1.420961134346322297e+01,1.939927550488290109e+01,-1.427847503994827960e-02
1.441305325710847285e+01,1.939927550488290109e+01,-1.286241846780722398e-03
1.461587492101701002e+01,1.939927550488290109e+01,-2.480189626415940651e-03
1.485591156912893496e+01,1.939927550488290109e+01,-2.340130352724845153e-03
1.508912547013690642e+01,1.939927550488290109e+01,-7.185712456703186035e-03
1.536451635324206677e+01,1.939927550488290109e+01,-1.962129802753898034e-03
1.559648975477659860e+01,1.939927550488290109e+01,-1.432105200365185738e-02
1.585265289604332395e+01,1.939927550488290109e+01,8.224820097291196674e-04
